taxon id,taxon name,LJ_2017_033.gz,LJ_2017_035.gz,LJ_2017_036.gz,LJ_2017_039.gz,LJ_2017_040.gz,PS1_P1.gz,PS1_P2.gz,Rhizo_P1.gz,Rhizo_P2.gz
1189612,Indibacter alkaliphilus LW1,283,200,69,236,198,114,982,157,911
1415775,Clostridium baratii str. Sullivan,311,280,120,314,408,929,221,369,192
314280,Photobacterium profundum 3TCK,378,344,183,741,730,155,128,264,219
1027910,Verticillium dahliae VDG1,229,271,213,358,417,576,200,596,273
1156935,Agrobacterium albertimagni AOL15,479,396,137,548,522,331,214,332,173
1160507,Saccharomyces arboricola H-6,269,172,92,254,274,199,382,267,1212
717774,Marinomonas mediterranea MMB-1,442,471,163,445,457,259,195,365,317
411901,Bacteroides caccae ATCC 43185,208,110,48,126,94,133,317,441,1631
879212,Desulfobacter postgatei 2ac9,161,150,59,170,173,1024,369,520,482
1002368,Yokenella regensburgei ATCC 43003,420,346,130,390,349,388,243,492,348
925775,Xanthomonas vesicatoria ATCC 35937,315,302,116,333,385,426,274,448,506
1188261,Bacillus marmarensis DSM 21297,200,125,98,127,281,79,1673,142,379
1128330,Sinorhizobium fredii CCBAU 25509,1030,489,165,446,544,90,65,150,121
578456,Tremella mesenterica DSM 1558,412,396,188,343,428,326,336,432,237
1121886,Flavobacterium croceum DSM 17960,307,264,619,344,313,532,111,429,171
272123,Anabaena cylindrica PCC 7122,422,523,214,557,622,225,122,261,123
555088,Dethiobacter alkaliphilus AHT 1,348,288,140,344,357,528,109,803,152
66692,Bacillus clausii KSM-K16,393,362,186,344,602,327,196,436,214
1215092,Pseudomonas alcaligenes NBRC 14159,200,179,63,207,286,726,332,438,628
59919,Prochlorococcus marinus subsp. pastoris str. CCMP1986,65,29,20,79,52,27,2203,50,533
1223518,Deinococcus cellulosilyticus NBRC 106333 = KACC 11606,357,269,118,349,379,632,224,467,263
1219058,Sphingopyxis terrae subsp. terrae NBRC 15098,206,177,1139,203,162,312,196,426,237
754522,Rhizobium leguminosarum bv. trifolii WSM2012,297,274,87,329,255,580,343,577,315
1348338,Leifsonia rubra CMS 76R,396,330,160,385,552,213,486,295,240
997350,Peptoniphilus indolicus ATCC 29427,258,262,58,233,248,129,1194,180,490
281090,Leifsonia xyli subsp. xyli str. CTCB07,335,315,132,429,390,332,204,595,315
1121451,Desulfovibrio hydrothermalis AM13 = DSM 14728,208,195,87,187,229,507,355,506,772
1423777,Lactobacillus oeni DSM 19972,779,601,354,472,511,104,70,102,52
1120976,Alkaliphilus peptidifermentans DSM 18978,431,319,144,351,523,360,246,389,282
666681,Methylotenera versatilis 301,258,224,122,263,276,479,435,479,499
1295141,Pseudomonas veronii 1YdBTEX2,329,347,102,475,410,224,96,931,116
1161902,Eubacterium nodatum ATCC 33099,428,966,201,705,319,72,68,94,177
411460,[Ruminococcus] torques ATCC 27756,847,615,141,472,253,80,257,185,178
526986,Bacillus cereus Rock3-44,535,437,191,614,376,398,106,262,105
1137211,Aspergillus luchuensis CBS 106.47,356,380,150,346,487,330,312,368,292
656410,Escherichia coli H605,673,463,225,991,576,20,19,24,29
1218169,Pseudomonas putida S11,325,304,106,348,395,280,335,630,297
1215343,Liberibacter crescens BT-1,322,361,108,311,590,375,268,292,378
871562,Bifidobacterium dentium ATCC 27679,44,32,20,49,36,713,41,681,1388
1384049,Lysinibacillus manganicus DSM 26584,658,545,176,478,672,110,109,172,71
1077975,Gordonia rubripertincta NBRC 101908,489,384,145,492,480,224,210,370,197
357804,Psychromonas ingrahamii 37,315,264,127,410,389,430,359,404,286
427082,Xanthomonas citri pv. aurantifolii str. ICPB 10535,747,603,271,386,637,76,65,122,72
1117108,Paenibacillus alvei TS-15,731,574,146,451,613,161,53,119,121
1133569,Lactobacillus vini DSM 20605,342,249,87,224,323,511,79,946,208
1224164,Corynebacterium vitaeruminis DSM 20294,394,317,148,390,388,343,259,443,281
1265738,Rhodopirellula maiorica SM1,470,358,147,413,365,397,326,294,183
1322246,Pseudodesulfovibrio piezophilus C1TLV30,371,324,130,388,367,233,219,409,500
1220589,Lysinibacillus odysseyi 34hs-1 = NBRC 100172,285,277,99,419,377,212,133,269,869
1202962,Moritella marina ATCC 15381,263,211,111,253,223,799,233,473,373
1131935,Paenibacillus dendritiformis C454,407,313,125,352,479,208,267,470,312
632245,Clostridium butyricum E4 str. BoNT E BL5262,445,320,148,906,398,105,145,260,205
671072,Planktothrix tepida PCC 9214,307,325,111,282,340,548,308,548,154
65393,Gloeothece citriformis PCC 7424,311,300,155,324,323,485,331,430,247
637905,Shewanella violacea DSS12,300,298,98,284,293,293,194,716,429
926566,Terriglobus roseus DSM 18391,83,81,41,138,120,610,362,699,763
1036672,Advenella kashmirensis WT001,440,296,144,459,402,208,198,360,390
1409923,Acinetobacter baumannii MRSN 3527,517,433,570,924,422,11,8,7,4
398579,Shewanella pealeana ATCC 700345,409,304,146,386,344,437,224,387,254
1121881,Ferrithrix thermotolerans DSM 19514,242,263,101,515,447,428,200,264,430
1844469,Nostoc minutum NIES-26,539,387,179,438,460,206,190,343,148
76869,Pseudomonas putida GB-1,414,393,147,583,452,182,165,366,187
1004952,Streptococcus suis D12,680,632,252,642,610,13,14,19,23
1236976,Paenibacillus pini JCM 16418,309,192,107,321,283,469,215,689,299
1437362,Aspergillus fumigatus Z5,379,320,153,398,392,449,103,360,328
1042160,Lactiplantibacillus pentosus IG1,164,174,36,86,78,1533,69,206,536
945734,Hyella patelloides LEGE 07179,435,376,136,408,391,253,244,316,322
1120989,Anaerobranca californiensis DSM 14826,384,280,57,188,235,280,760,451,238
559307,Zygosaccharomyces rouxii CBS 732,442,378,164,344,352,271,245,368,308
2653204,Nostoc sphaeroides CCNUC1,653,330,171,489,543,187,111,236,151
582515,Rubidibacter lacunae KORDI 51-2,340,231,76,393,277,680,153,504,216
5851,Plasmodium knowlesi strain H,343,301,161,241,254,309,416,448,395
465817,Erwinia tasmaniensis Et1/99,430,400,127,387,430,423,154,314,202
242507,Pyricularia oryzae 70-15,259,169,104,199,231,126,526,638,615
1121457,Halodesulfovibrio marinisediminis DSM 17456,399,456,130,552,402,237,140,332,202
1097677,Clavibacter michiganensis subsp. nebraskensis NCPPB 2581,420,393,148,601,430,268,108,340,139
767770,Aspergillus tubingensis CBS 134.48,502,424,205,339,574,223,136,263,180
1316928,Gordonia terrae C-6,297,267,98,289,271,532,365,330,397
2005467,Nostoc commune NIES-4072,802,181,64,526,661,125,139,172,174
578460,Nosema ceranae BRL01,195,253,63,225,383,450,225,636,412
425011,Aspergillus niger CBS 513.88,330,346,142,334,522,281,200,385,300
1094552,Bartonella birtlesii LL-WM9,324,929,154,641,323,137,133,130,66
931089,Corynebacterium deserti GIMN1.010,388,308,131,471,414,300,216,362,243
1235802,Eubacterium plexicaudatum ASF492,299,237,135,427,300,541,338,321,233
1089458,Fusarium oxysporum f. sp. raphani 54005,474,274,92,376,274,328,213,504,289
929713,Niabella soli DSM 19437,425,307,104,292,278,383,336,412,281
861360,Glutamicibacter arilaitensis Re117,329,252,129,388,288,438,196,415,380
767817,Desulfallas gibsoniae DSM 7213,418,316,168,348,368,232,171,470,320
1120990,Anaerobranca gottschalkii DSM 13577,101,88,56,109,124,301,597,1247,186
1120918,Acetitomaculum ruminis DSM 5522,311,374,133,466,573,138,334,258,220
1278076,Rhodococcus ruber BKS 20-38,326,305,129,399,494,276,153,442,283
502780,Paracoccidioides brasiliensis Pb18,297,226,105,185,285,483,189,763,273
351746,Pseudomonas putida F1,39,38,19,42,33,481,153,360,1641
717962,Coprococcus catus GD/7,445,272,92,290,430,283,231,253,508
1122140,Kushneria indalinina DSM 14324,342,436,149,460,328,248,229,344,268
1306413,Mycobacterium tuberculosis CAS,313,299,120,283,317,356,208,440,465
646529,Desulfosporosinus acidiphilus SJ4,367,438,158,397,536,293,171,267,172
754521,Rhizobium leguminosarum bv. trifolii TA1,366,306,136,386,443,237,227,449,248
749222,Nitratifractor salsuginis DSM 16511,486,563,224,299,254,246,179,182,358
693746,Oscillibacter valericigenes Sjm18-20,321,253,141,326,249,335,233,698,235
996307,Neisseria meningitidis alpha522,7,15,13,13,25,2000,150,21,546
929705,Sulfobacillus thermosulfidooxidans DSM 9293,390,249,85,334,323,282,251,463,413
335541,Syntrophomonas wolfei subsp. wolfei str. Goettingen G311,436,262,159,318,433,206,235,563,177
1184267,Bdellovibrio exovorus JSS,344,327,170,329,409,406,290,339,175
694427,Paludibacter propionicigenes WB4,293,200,85,199,274,368,756,362,251
1032238,Malaciobacter mytili LMG 24559,225,214,129,259,248,485,535,418,274
546414,Deinococcus deserti VCD115,514,437,141,438,498,121,216,295,127
536227,Clostridium carboxidivorans P7,154,130,76,186,147,1056,130,742,160
714314,Brenneria salicis ATCC 15712 = DSM 30166,532,266,168,361,473,231,151,371,225
1408658,Pneumocystis carinii B80,382,378,158,318,404,300,208,353,266
871968,Desulfitobacterium metallireducens DSM 15288,325,470,204,404,497,210,120,260,275
543736,Rhodococcus opacus PD630,316,378,153,638,400,174,193,291,218
290340,Paenarthrobacter aurescens TC1,305,225,108,381,340,525,157,397,321
1165867,Rhodococcus imtechensis RKJ300 = JCM 13270,348,286,191,333,300,303,161,473,362
483215,Bacteroides finegoldii DSM 17565,610,269,239,612,835,34,42,58,51
396596,Burkholderia ambifaria IOP40-10,330,354,153,389,372,396,183,357,216
194439,Chlorobaculum tepidum TLS,1483,338,136,336,364,29,11,38,12
1305731,Marinobacter excellens HL-55,320,318,135,424,331,206,248,483,280
754764,Rhizobium leguminosarum bv. trifolii WSM597,333,331,157,349,336,244,250,507,237
1303024,Mycobacteroides abscessus subsp. bolletii 50594,314,301,153,280,321,585,108,406,276
350058,Mycolicibacterium vanbaalenii PYR-1,314,340,150,312,361,201,282,571,210
1454006,Siansivirga zeaxanthinifaciens CC-SAMT-1,147,125,59,128,117,411,288,349,1117
273121,Wolinella succinogenes DSM 1740,329,294,174,334,472,261,280,345,244
1121915,Geoalkalibacter ferrihydriticus DSM 17813,391,380,132,425,383,221,172,403,225
1131730,Bacillus vireti LMG 21834,262,239,111,340,234,674,238,274,360
1236970,Bacillus wakoensis JCM 9140,190,152,99,190,172,240,195,1262,231
292415,Thiobacillus denitrificans ATCC 25259,406,301,119,391,387,284,182,408,250
1206781,Paenibacillus alvei DSM 29,341,267,120,400,279,267,250,387,416
1121420,Desulfosporosinus lacus DSM 15449,253,192,94,260,240,501,326,422,437
1216006,Vibrio aerogenes CECT 7868,329,318,177,376,377,252,186,381,324
649638,Truepera radiovictrix DSM 17093,206,168,73,226,207,469,263,753,354
513051,Burkholderia multivorans CGD1,314,269,238,336,332,299,152,492,280
926562,Owenweeksia hongkongensis DSM 17368,225,171,102,214,231,424,228,770,346
1350465,Pseudomonas aeruginosa VRFPA03,338,339,390,503,291,150,247,266,185
393595,Alcanivorax borkumensis SK2,603,436,162,416,370,176,153,223,169
663278,Ethanoligenens harbinense YUAN-3,337,532,194,315,343,224,222,309,231
398577,Burkholderia ambifaria MC40-6,509,336,196,428,334,241,114,250,297
556268,Oxalobacter formigenes HOxBLS,309,364,136,494,425,227,174,369,199
935266,Rhodococcus rhodochrous J45,424,250,481,494,499,135,85,228,100
1220574,Gordonia amicalis NBRC 100051 = JCM 11271,249,207,85,280,229,481,249,327,582
234621,Rhodococcus erythropolis PR4,138,132,65,144,199,419,338,349,904
1123012,Pseudobutyrivibrio xylanivorans DSM 14809,397,121,46,151,227,1440,66,166,70
1368418,Rhizobium nepotum 39/7,290,274,99,335,277,520,181,512,195
1235827,Herbaspirillum rubrisubalbicans Os34,263,284,81,294,431,511,218,353,244
1296120,Kwoniella heveanensis BCC8398,158,123,70,138,142,542,349,730,417
1123492,Vibrio gazogenes DSM 21264 = NBRC 103151,476,366,167,480,486,163,129,220,176
1354267,Moellerella wisconsensis ATCC 35017,353,384,210,372,346,235,185,395,183
349967,Yersinia mollaretii ATCC 43969,509,387,155,298,809,132,81,152,139
1158610,Enterococcus phoeniculicola ATCC BAA-412,273,286,73,269,257,229,330,548,397
663202,Trichophyton verrucosum HKI 0517,365,267,157,339,395,228,214,447,242
1121302,Clostridium cavendishii DSM 21758,323,295,173,417,398,289,232,289,237
888743,Prevotella multiformis DSM 16608,21,34,23,32,25,938,477,468,632
411471,Subdoligranulum variabile DSM 15176,309,283,143,385,370,283,283,337,253
1286171,Peptoclostridium acidaminophilum DSM 3953,205,189,92,217,240,758,271,408,266
1107544,Agrobacterium tumefaciens 5A,69,74,30,82,55,269,642,279,1145
265072,Methylobacillus flagellatus KT,295,240,135,341,262,291,182,680,219
504474,Corynebacterium urealyticum DSM 7109,144,200,77,227,194,658,318,524,295
1185876,Fibrisoma limi BUZ 3,481,397,236,485,449,115,118,198,156
1121131,Butyrivibrio fibrisolvens DSM 3071,325,345,164,418,371,217,207,394,193
1420583,Sphingobium czechense LL01,256,197,93,314,186,696,135,411,342
1276135,Metarhizium anisopliae ARSEF 549,274,226,161,251,224,180,458,626,230
1121923,Glaciecola punicea ACAM 611,331,287,109,352,221,323,228,498,280
1219070,Vibrio inusitatus NBRC 102082,387,293,118,414,384,156,136,171,568
1133968,Babesia microti strain RI,255,202,128,227,300,380,226,431,472
1920490,Phormidesmis priestleyi ULC007,332,344,140,289,400,352,132,451,177
292564,Cyanobium gracile PCC 6307,419,327,179,544,418,276,127,231,94
637616,Methylophaga thiooxydans DMS010,283,215,55,257,232,169,470,277,653
690850,Desulfocurvibacter africanus subsp. africanus str. Walvis Bay,338,283,104,324,334,383,205,385,253
1096769,Candidatus Pelagibacter ubique HIMB083,693,224,340,408,690,54,50,96,53
1288484,Deinococcus wulumuqiensis R12,418,684,266,420,449,110,83,110,63
1392540,Acinetobacter nectaris CIP 110549,309,315,148,374,326,419,181,329,194
536019,Mesorhizobium opportunistum WSM2075,349,286,176,353,368,356,196,322,186
1328867,Rathayibacter caricis DSM 15933,328,339,137,411,412,209,195,358,198
1345695,Clostridium saccharobutylicum DSM 13864,274,248,105,279,309,470,151,596,153
1418104,Clostridium argentinense CDC 2741,749,335,129,332,309,124,221,248,137
1107881,Sinorhizobium meliloti CCNWSX0020,335,314,109,330,295,265,240,473,212
927704,Selenomonas ruminantium subsp. lactilytica TAM6421,607,448,196,471,374,120,75,161,119
717231,Flexistipes sinusarabici DSM 4947,525,701,201,557,508,24,6,36,10
1069443,Podila verticillata NRRL 6337,435,508,144,378,414,211,63,171,240
1230076,Cryptococcus neoformans var. grubii Bt85,224,168,108,155,194,202,575,753,184
883078,Afipia broomeae ATCC 49717,251,258,144,350,300,260,397,352,241
661367,Legionella longbeachae NSW150,281,202,105,283,363,252,250,414,398
477974,Candidatus Desulforudis audaxviator MP104C,346,398,147,426,506,157,95,310,157
1112204,Gordonia polyisoprenivorans VH2,437,364,177,394,330,201,143,350,140
1302272,Lactobacillus kimchicus JCM 15530,940,200,74,191,220,291,105,201,313
1177929,Thalassospira xianhensis MCCC 1A02616,390,285,108,317,269,326,301,304,235
1122930,Papillibacter cinnamivorans DSM 12816,285,220,116,351,357,224,269,244,469
411466,Schaalia odontolytica ATCC 17982,802,518,130,517,268,34,88,115,61
926569,Anaerolinea thermophila UNI-1,253,214,157,385,284,387,239,461,152
504472,Spirosoma linguale DSM 74,482,149,76,288,304,346,167,500,213
762968,Paraprevotella clara YIT 11840,537,317,68,357,223,251,295,194,278
629262,Pseudomonas syringae pv. japonica str. M301072,266,250,93,372,303,236,234,500,261
339670,Burkholderia ambifaria AMMD,289,278,74,233,294,551,143,508,145
1077976,Gordonia polyisoprenivorans NBRC 16320 = JCM 10675,275,320,131,386,339,240,239,373,211
309801,Thermomicrobium roseum DSM 5159,302,309,149,370,319,260,215,305,280
1123286,Sporomusa acidovorans DSM 3132,536,246,177,340,367,241,151,291,155
1423734,Agrilactobacillus composti DSM 18527 = JCM 14202,362,281,155,381,261,206,227,360,270
758820,Aquiflexum balticum DSM 16537,478,284,139,445,360,145,151,331,161
1166018,Fibrella aestuarina BUZ 2,317,223,94,236,257,313,169,383,501
649747,Aneurinibacillus aneurinilyticus ATCC 12856,305,289,108,277,301,254,183,405,369
910954,Dietzia cinnamea P4,300,239,100,340,381,197,371,424,137
264201,Candidatus Protochlamydia amoebophila UWE25,161,894,76,201,774,50,66,61,199
1292036,Paeniclostridium sordellii ATCC 9714,663,286,119,339,485,142,92,262,90
882800,Methylorubrum extorquens DSM 13060,391,364,150,431,430,152,104,259,196
228410,Nitrosomonas europaea ATCC 19718,368,311,189,377,381,205,157,276,208
391619,Phaeobacter inhibens DSM 17395,366,298,147,412,304,303,142,347,150
1392242,Aspergillus flavus AF70,89,85,55,131,124,393,297,862,432
698762,Thermanaeromonas toyohensis ToBE,316,239,117,292,316,302,192,369,324
662755,Corynebacterium resistens DSM 45100,266,235,100,375,455,221,180,407,228
1255603,Brevundimonas diminuta 3F5N,383,379,212,442,351,112,131,240,202
243365,Chromobacterium violaceum ATCC 12472,340,220,131,355,264,218,215,446,262
1120920,Acidaminobacter hydrogenoformans DSM 2784,336,298,244,444,334,197,143,282,168
1336752,Vibrio fluvialis PG41,274,273,146,328,299,311,208,376,230
334380,Orientia tsutsugamushi str. Ikeda,13,18,5,29,11,588,152,234,1393
1121324,Peptoclostridium litorale DSM 5388,383,309,140,408,344,245,155,280,179
858455,Rhodomicrobium udaipurense JA643,282,254,122,292,245,245,233,432,325
1365253,Pseudoalteromonas luteoviolacea NCIMB 1942,266,257,125,390,272,189,259,444,224
903528,Rhodococcus rhodochrous J3,249,198,108,305,293,247,168,480,376
411476,Bacteroides ovatus ATCC 8483,512,618,112,462,150,85,231,116,136
1365248,Pseudoalteromonas luteoviolacea CPMOR-1,221,241,147,277,277,395,241,351,265
1344414,Trichoderma reesei RUT C-30,398,390,152,322,317,90,73,148,520
342110,Ralstonia solanacearum UW551,324,321,121,356,311,229,158,422,167
563040,Sulfurimonas autotrophica DSM 16294,198,109,46,136,137,93,760,615,314
1170562,Calothrix sp. PCC 6303,287,301,112,275,266,178,315,251,421
1150625,Bacillus coahuilensis p1.1.43,420,340,138,353,445,172,110,214,212
1298598,Gracilibacillus boraciitolerans JCM 21714,253,190,63,184,383,632,183,340,176
661410,Methylorubrum extorquens DM4,328,277,123,343,306,218,146,408,253
1121455,Desulfovibrio litoralis DSM 11393,272,250,106,267,360,252,261,390,242
1305737,Algoriphagus marincola HL-49,583,296,195,307,663,70,46,195,38
391591,Vibrio shilonii AK1,301,375,139,434,346,223,292,178,105
1070319,Candidatus Glomeribacter gigasporarum BEG34,312,262,112,362,394,229,207,301,211
216595,Pseudomonas fluorescens SBW25,426,423,145,364,331,245,100,213,142
1032488,Neisseria shayeganii 871,285,231,105,306,275,400,146,383,256
545697,Clostridium celatum DSM 1785,386,311,150,415,432,150,172,231,138
1358809,Spraguea lophii 42_110,256,252,145,326,310,369,237,246,233
887898,Lautropia mirabilis ATCC 51599,315,268,115,357,358,270,134,354,202
748449,Halobacteroides halobius DSM 5150,146,152,76,165,180,122,124,146,1260
416591,Pseudothermotoga lettingae TMO,628,601,137,367,601,2,11,12,10
945543,Vibrio brasiliensis LMG 20546,299,247,133,381,291,255,206,283,274
1921803,Hydrococcus rivularis NIES-593,121,128,55,158,89,118,319,616,763
373903,Halothermothrix orenii H 168,537,382,78,313,520,148,95,166,127
439375,Ochrobactrum anthropi ATCC 49188,177,114,50,123,144,84,82,237,1351
1421017,Streptomyces rimosus R6-500,324,352,101,388,592,285,57,154,106
536233,Clostridium botulinum E1 str. 'BoNT E Beluga',486,491,181,366,511,73,69,116,63
